video,frame,time_frame,top1_cls,top1_prob,top2_cls,top2_prob,top3_cls,top3_prob,top4_cls,top4_prob,top5_cls,top5_prob
79,0,0.0,0,0.9164367914199829,1,0.010103759355843067,5,0.009563361294567585,11,0.009047317318618298,9,0.008736864663660526
79,1,1.0,0,0.9197704195976257,1,0.010033604688942432,5,0.009027045220136642,11,0.008578870445489883,9,0.008367151953279972
79,2,2.0,0,0.9251478314399719,1,0.009259991347789764,5,0.008110763505101204,9,0.007996825501322746,7,0.007890650071203709
79,3,3.0,0,0.9257851839065552,1,0.009242105297744274,5,0.007997372187674046,9,0.007897995412349701,7,0.00785184558480978
79,4,4.0,0,0.9308922290802002,1,0.008903863839805126,9,0.007379000540822744,7,0.007275023031979799,5,0.007076085079461336
79,5,5.0,0,0.9314680099487305,1,0.008886480703949928,9,0.007312738336622715,7,0.0072112237103283405,5,0.00698215002194047
79,6,6.0,0,0.9323721528053284,1,0.008837508037686348,9,0.007236040197312832,7,0.007120996247977018,5,0.006857747212052345
79,7,7.0,0,0.9325907230377197,1,0.00883373524993658,9,0.007200274616479874,7,0.007095411419868469,5,0.0068321144208312035
79,8,8.0,0,0.9422250390052795,1,0.007698100991547108,9,0.006283048540353775,11,0.005732085555791855,7,0.005700396373867989
79,9,9.0,0,0.9429265260696411,1,0.007667905185371637,9,0.006197331938892603,11,0.0056692492216825485,7,0.005588047672063112
79,10,10.0,0,0.9442348480224609,1,0.007515664678066969,9,0.006081247702240944,11,0.005526616703718901,7,0.005440587177872658
79,11,11.0,0,0.9444351196289062,1,0.007502575870603323,9,0.006057757884263992,11,0.005507493391633034,7,0.005415808409452438
79,12,12.0,0,0.9457037448883057,1,0.007415109314024448,9,0.005931018386036158,11,0.0053623998537659645,2,0.005296856630593538
79,13,13.0,0,0.945867121219635,1,0.007405079435557127,9,0.0059111532755196095,11,0.005344561766833067,2,0.0052794404327869415
79,14,14.0,0,0.9461674690246582,1,0.0073728919960558414,9,0.005876267794519663,11,0.005312090739607811,2,0.005245168227702379
79,15,15.0,0,0.9462990760803223,1,0.007361315656453371,9,0.005857381504029036,11,0.0052978782914578915,2,0.005231219809502363
79,16,16.0,0,0.9570197463035583,1,0.005819297861307859,9,0.004643144551664591,2,0.004526022356003523,5,0.004204684868454933
79,17,17.0,0,0.957611083984375,1,0.0057662916369736195,9,0.004572798032313585,2,0.004466551821678877,5,0.004142882768064737
79,18,18.0,0,0.9588137865066528,1,0.0056432499550282955,9,0.0044983611442148685,2,0.004358518403023481,5,0.004002292640507221
79,19,19.0,0,0.9589611887931824,1,0.0056357914581894875,9,0.004479576367884874,2,0.004340856336057186,5,0.003985476214438677
79,20,20.0,0,0.9602025747299194,1,0.005525894463062286,9,0.004377520643174648,2,0.0042178635485470295,5,0.003824000945314765
79,21,21.0,0,0.960317075252533,1,0.005522550083696842,9,0.004362492822110653,2,0.004205916542559862,5,0.0038090674206614494
79,22,22.0,0,0.9605311751365662,1,0.005516168661415577,9,0.004338091239333153,2,0.004178905393928289,5,0.003780736355111003
79,23,23.0,0,0.9605778455734253,1,0.005515954922884703,9,0.004330022726207972,2,0.004173072520643473,5,0.0037761887069791555
79,24,24.0,0,0.9630162119865417,1,0.005327016115188599,9,0.004078187979757786,2,0.00392991304397583,5,0.003476363141089678
79,25,25.0,0,0.963187038898468,1,0.005321525037288666,9,0.004056147299706936,2,0.003915515728294849,5,0.0034553830046206713
79,26,26.0,0,0.9635127782821655,1,0.00529352156445384,9,0.004020969849079847,2,0.0038778805173933506,5,0.0034247073344886303
79,27,27.0,0,0.9635573625564575,1,0.005291296169161797,9,0.004014179110527039,2,0.0038718958385288715,5,0.0034216975327581167
79,28,28.0,0,0.9639168977737427,1,0.0052736843936145306,9,0.003975969273597002,2,0.003836676012724638,5,0.003375019645318389
79,29,29.0,0,0.963955283164978,1,0.005271707195788622,9,0.003969995304942131,2,0.0038320254534482956,5,0.0033719418570399284
79,30,30.0,0,0.9640489220619202,1,0.005264988634735346,9,0.003957931883633137,2,0.0038212339859455824,5,0.0033627934753894806
79,31,31.0,0,0.9640893340110779,1,0.005261856596916914,9,0.003951606806367636,2,0.0038162681739777327,5,0.003359338268637657
79,32,32.0,0,0.972104549407959,1,0.004225594457238913,9,0.0032068113796412945,2,0.0028074465226382017,5,0.0025453974958509207
79,33,33.0,0,0.9723009467124939,1,0.004209097474813461,9,0.0031870000530034304,2,0.0027797918301075697,5,0.0025237812660634518
79,34,34.0,0,0.97284996509552,1,0.004144848790019751,9,0.003141682827845216,2,0.0026985211297869682,5,0.0024693580344319344
79,35,35.0,0,0.9729052782058716,1,0.004141753539443016,9,0.0031320564448833466,2,0.0026905681006610394,5,0.002466852543875575
79,36,36.0,0,0.9735531210899353,1,0.004089011810719967,9,0.003066330449655652,2,0.0026086175348609686,5,0.0023970745969563723
79,37,37.0,0,0.9736135005950928,1,0.004083328414708376,9,0.0030573937110602856,2,0.0026013299357146025,5,0.0023925784043967724
79,38,38.0,0,0.9737213253974915,1,0.004072756040841341,9,0.0030424974393099546,2,0.0025847405195236206,5,0.0023850679863244295
79,39,39.0,0,0.9737458229064941,1,0.004070138558745384,9,0.0030376147478818893,2,0.002581568667665124,5,0.002384339924901724
79,40,40.0,0,0.9747826457023621,1,0.003987988457083702,9,0.0029090712778270245,2,0.0024575868155807257,11,0.0022859128657728434
79,41,41.0,0,0.9748384952545166,1,0.003986007533967495,9,0.00290048960596323,2,0.002452357904985547,11,0.002280218293890357
79,42,42.0,0,0.9749634265899658,1,0.003978381399065256,9,0.0028830296359956264,2,0.0024336029309779406,11,0.002270527184009552
79,43,43.0,0,0.9749804735183716,1,0.003977971151471138,9,0.0028796037659049034,2,0.002430947497487068,11,0.0022696065716445446
79,44,44.0,0,0.9751352667808533,1,0.0039697433821856976,9,0.002861074637621641,2,0.00241292011924088,11,0.0022561177611351013
79,45,45.0,0,0.975151002407074,1,0.0039687324315309525,9,0.002858236664906144,2,0.0024109429214149714,11,0.002254743129014969
79,46,46.0,0,0.9752005934715271,1,0.003964950330555439,9,0.0028509171679615974,2,0.002404317958280444,11,0.0022513640578836203
79,47,47.0,0,0.975222647190094,1,0.003962415270507336,9,0.002847458701580763,2,0.0024016513489186764,11,0.0022493889555335045
79,48,48.0,0,0.976651132106781,1,0.003836729098111391,9,0.002660983707755804,2,0.002297508530318737,11,0.002094213617965579
79,49,49.0,0,0.976731538772583,1,0.003829293418675661,9,0.002651548245921731,2,0.0022891066037118435,11,0.002083919011056423
79,50,50.0,0,0.97687828540802,1,0.003818105673417449,9,0.0026374543085694313,2,0.0022730182390660048,11,0.002067580819129944
79,51,51.0,0,0.9768925905227661,1,0.0038177776150405407,9,0.0026347374077886343,2,0.0022713334765285254,11,0.002066237386316061
79,52,52.0,0,0.9770534634590149,1,0.0038107559084892273,9,0.002618722151964903,2,0.0022540942300111055,4,0.0020498677622526884
79,53,53.0,0,0.9770620465278625,1,0.003811174537986517,9,0.002617271849885583,2,0.0022535938769578934,4,0.002049656817689538
79,54,54.0,0,0.97709059715271,1,0.003810290014371276,9,0.0026131109334528446,2,0.002250794554129243,4,0.002047913381829858
79,55,55.0,0,0.9770932197570801,1,0.0038100348319858313,9,0.0026118410751223564,2,0.002251537051051855,4,0.002048426540568471
79,56,56.0,0,0.977401852607727,1,0.003794571850448847,9,0.002578608924522996,2,0.002226318698376417,4,0.002020243788138032
79,57,57.0,0,0.9774137139320374,1,0.003794038901105523,9,0.0025764501187950373,2,0.0022269010078161955,4,0.0020198810379952192
79,58,58.0,0,0.9774535298347473,1,0.0037911138497292995,9,0.0025707038585096598,2,0.0022235559299588203,4,0.0020168123301118612
79,59,59.0,0,0.9774521589279175,1,0.003791396040469408,9,0.0025700002443045378,2,0.002224555006250739,4,0.002017277991399169
79,60,60.0,0,0.9775055050849915,1,0.003787184599786997,9,0.0025637547951191664,2,0.0022204529959708452,4,0.00201341207139194
79,61,61.0,0,0.9775030016899109,1,0.0037873771507292986,9,0.0025632763281464577,2,0.002221645088866353,4,0.0020139466505497694
79,62,62.0,0,0.9775246381759644,1,0.0037847550120204687,9,0.0025597908534109592,2,0.0022202846594154835,4,0.002012267243117094
79,63,63.0,0,0.9775300621986389,1,0.0037837959825992584,9,0.0025581992231309414,2,0.002220675116404891,4,0.002012423472478986
79,64,64.0,0,0.9826045632362366,1,0.0030822663102298975,9,0.0020558584947139025,5,0.0015948035288602114,2,0.0015262893866747618
79,65,65.0,0,0.9826613068580627,1,0.0030736688058823347,9,0.0020505443681031466,5,0.001587201259098947,6,0.0015228008851408958
79,66,66.0,0,0.9828900694847107,1,0.0030327867716550827,9,0.002031966345384717,5,0.0015677257906645536,2,0.0015139649622142315
79,67,67.0,0,0.9828997254371643,1,0.003031107597053051,9,0.002030456205829978,5,0.0015666605904698372,2,0.0015166685916483402
79,68,68.0,0,0.9831544160842896,1,0.0029908933211117983,9,0.0020053957123309374,5,0.0015366117004305124,2,0.0015001996653154492
79,69,69.0,0,0.9831730127334595,1,0.0029884139075875282,9,0.0020033528562635183,5,0.0015345787396654487,2,0.001500703045167029
79,70,70.0,0,0.9832099676132202,1,0.002983417361974716,9,0.0019988107960671186,5,0.001530678360722959,2,0.001499722944572568
79,71,71.0,0,0.9832126498222351,1,0.0029828990809619427,9,0.0019978745840489864,5,0.0015307015273720026,2,0.0015006139874458313
79,72,72.0,0,0.9836580157279968,1,0.002889015944674611,9,0.001972001511603594,2,0.0014714188873767853,5,0.001469520153477788
79,73,73.0,0,0.983683168888092,1,0.0028847893700003624,9,0.001970421290025115,2,0.0014734140131622553,5,0.0014650749508291483
79,74,74.0,0,0.9837403893470764,1,0.002874970668926835,9,0.0019641576800495386,2,0.0014735033037140965,5,0.0014599135611206293
79,75,75.0,0,0.9837461709976196,1,0.0028735485393553972,9,0.0019635548815131187,2,0.0014738020254299045,5,0.0014594043605029583
79,76,76.0,0,0.9838303923606873,1,0.0028581798542290926,9,0.001959393499419093,2,0.0014707407681271434,5,0.0014475133502855897
79,77,77.0,0,0.9838376641273499,1,0.002856392879039049,9,0.001959232846274972,2,0.001470524468459189,5,0.0014462447725236416
79,78,78.0,0,0.9838639497756958,1,0.002851879922673106,9,0.0019569473806768656,2,0.0014684658963233232,5,0.0014432226307690144
79,79,79.0,0,0.9838730692863464,1,0.0028503225184977055,9,0.0019563171081244946,2,0.0014676227001473308,5,0.0014419971266761422
79,80,80.0,0,0.9846457839012146,1,0.0027493522502481937,9,0.0018698072526603937,2,0.0014121296117082238,5,0.0013552954187616706
79,81,81.0,0,0.9846824407577515,1,0.002746779937297106,9,0.00186594994738698,2,0.0014099132968112826,5,0.0013504255330190063
79,82,82.0,0,0.984784722328186,1,0.0027349155861884356,9,0.001856953022070229,2,0.0014041058020666242,5,0.0013368300860747695
79,83,83.0,0,0.9847931861877441,1,0.002733707195147872,9,0.0018560278695076704,2,0.0014043474802747369,5,0.001335484441369772
79,84,84.0,0,0.9848942160606384,1,0.0027242053765803576,9,0.0018470410723239183,2,0.001399279572069645,5,0.0013205514987930655
79,85,85.0,0,0.9849024415016174,1,0.002723128069192171,9,0.0018463829765096307,2,0.0013995908666402102,5,0.0013189947931095958
79,86,86.0,0,0.9849280118942261,1,0.002720251213759184,9,0.0018437948310747743,2,0.001398643129505217,5,0.0013152995379641652
79,87,87.0,0,0.9849331974983215,1,0.0027194020804017782,9,0.0018433238146826625,2,0.0013991381274536252,5,0.0013144074473530054
79,88,88.0,0,0.9851241707801819,1,0.0027030394412577152,9,0.0018240994540974498,2,0.0013867055531591177,5,0.0012825956800952554
79,89,89.0,0,0.9851351380348206,1,0.002702042693272233,9,0.001823060680180788,2,0.0013871316332370043,11,0.0012811459600925446
79,90,90.0,0,0.985163152217865,1,0.002699005650356412,9,0.0018198743928223848,2,0.001385992974974215,11,0.0012781753903254867
79,91,91.0,0,0.9851652383804321,1,0.0026982626877725124,9,0.0018197186291217804,2,0.0013865961227566004,11,0.0012778531527146697
79,92,92.0,0,0.9852002859115601,1,0.002694566734135151,9,0.0018164241919294,2,0.0013849979732185602,11,0.0012746902648359537
79,93,93.0,0,0.9852011799812317,1,0.0026939718518406153,9,0.001816433621570468,2,0.0013858337188139558,11,0.0012744556879624724
79,94,94.0,0,0.985215425491333,1,0.0026917841751128435,9,0.0018146788934245706,2,0.0013853429118171334,11,0.0012730188900604844
79,95,95.0,0,0.9852185845375061,1,0.002690626308321953,9,0.001814246061258018,2,0.0013860880862921476,11,0.0012725554406642914
